NERC,Date,max_customer,daily_ci,daily_ci_3day_avg,customer_minutes
SERC,2016-03-25,29661,28167,64543.3333333334,4038405
SERC,2016-03-26,36738,44342,49949.3333333334,4439625
SERC,2016-03-27,62472,77339,74762.0000000001,7082940
SERC,2016-03-28,90086,102605,79780.3333333334,9312435
SERC,2016-03-29,53305,59397,102807.333333333,4811490
SERC,2016-03-30,125063,146420,113246,12512865
SERC,2016-03-31,113261,133921,148082.666666667,18606345
SERC,2016-04-01,133907,163907,171949,17187000
SERC,2016-04-02,166962,218019,190418,22237755
SERC,2016-04-03,168767,189328,165751,50999580
SERC,2016-04-04,72656,89906,119080.333333333,7034205
SERC,2016-04-05,66816,78007,85633.9999999999,6455985
SERC,2016-04-06,71695,88989,109862,8014215
SERC,2016-04-07,134622,162590,99650.6666666667,19807935
SERC,2016-04-08,39963,47373,108750,4722765
SERC,2016-04-09,86567,116287,75020.9999999999,12674625
SERC,2016-04-10,53711,61403,99249.3333333333,5341110
SERC,2016-04-11,96578,120058,87735.3333333334,12738045
SERC,2016-04-12,71863,81745,90409.3333333334,11740950
SERC,2016-04-13,54268,69425,68093.3333333334,5867115
SERC,2016-04-14,43912,53110,56479.3333333333,5494005
SERC,2016-04-15,36001,46903,46972.6666666667,3584145
SERC,2016-04-16,31811,40905,43166,3705150
SERC,2016-04-17,35575,41690,91286.6666666666,4597980
SERC,2016-04-18,68267,191265,98983.6666666667,7143240
SERC,2016-04-19,50534,63996,122580.666666667,5802285
SERC,2016-04-20,103260,112481,93322.3333333333,8022345
SERC,2016-04-21,84608,103490,111735,7295025
SERC,2016-04-22,101607,119234,94383,10337430
SERC,2016-04-23,54751,60425,76310.6666666667,5968935
SERC,2016-04-24,41063,49273,55171.0000000001,6528015
SERC,2016-04-25,46886,55815,79394.3333333334,4774005
SERC,2016-04-26,107667,133095,135223.666666667,16128885
SERC,2016-04-27,142878,216761,158854,37514625
SERC,2016-04-28,106359,126706,152695.666666667,21437400
SERC,2016-04-29,103879,114620,158511.333333333,16202220
SERC,2016-04-30,181051,234208,179742.666666667,42838275
SERC,2016-05-01,148196,190400,191008,33957795
SERC,2016-05-02,118467,148416,167578,17086785
SERC,2016-05-03,122688,163918,133634.666666667,18716805
SERC,2016-05-04,78398,88570,126186.666666667,9150300
SERC,2016-05-05,106705,126072,94404.0000000001,9553560
SERC,2016-05-06,58547,68570,102377,6551910
SERC,2016-05-07,98936,112489,80114.6666666668,19483425
SERC,2016-05-08,64735,59285,90227,13351545
SERC,2016-05-09,81864,98907,94497.3333333335,9022995
SERC,2016-05-10,110216,125300,125077,13659930
SERC,2016-05-11,124571,151024,143593.666666667,27886995
SERC,2016-05-12,145370,154457,131013.333333333,25473270
SERC,2016-05-13,79230,87559,113035,8996340
SERC,2016-05-14,76395,97089,79639.3333333334,10499430
SERC,2016-05-15,48450,54270,67149.6666666667,5932290
SERC,2016-05-16,41781,50090,78051.3333333334,4512660
SERC,2016-05-17,92684,129794,81996.6666666667,9738255
SERC,2016-05-18,54873,66106,136296.333333333,6537645
SERC,2016-05-19,193070,212989,146122,17584695
SERC,2016-05-20,197909,159271,161817.666666667,53097435
SERC,2016-05-21,106818,113193,112724.333333333,18366750
SERC,2016-05-22,57417,65709,79530.6666666666,7614750
SERC,2016-05-23,46955,59690,72370,5606010
SERC,2016-05-24,77388,91711,76777.3333333334,6296175
SERC,2016-05-25,59675,78931,116627.666666667,7395720
SERC,2016-05-26,149901,179241,127747,24321600
SERC,2016-05-27,118863,125069,134903.333333333,56653140
SERC,2016-05-28,107393,100400,105031.666666667,44576370
SERC,2016-05-29,77086,89626,95904,21426825
SERC,2016-05-30,81340,97686,92117.6666666667,14281320
SERC,2016-05-31,67664,89041,100260.666666667,8156835
SERC,2016-06-01,80797,114055,109210,11184855
SERC,2016-06-02,91043,124534,118365.333333333,12487800
SERC,2016-06-03,94495,116507,124968.333333333,11108415
SERC,2016-06-04,109435,133864,129715.666666667,14557785
SERC,2016-06-05,124784,138776,134803,21474585
SERC,2016-06-06,114309,131769,123853.666666667,12790305
SERC,2016-06-07,81057,101016,118498,10012080
SERC,2016-06-08,96883,122709,95480,9707430
SERC,2016-06-09,53316,62715,85116.6666666667,5324850
SERC,2016-06-10,53909,69926,68480.3333333333,5075835
SERC,2016-06-11,61078,72800,82029,6309585
SERC,2016-06-12,85031,103361,101857.333333333,12278100
SERC,2016-06-13,101655,129411,130989,13573575
SERC,2016-06-14,127767,160195,172146.333333333,16889535
SERC,2016-06-15,189360,226833,250646.333333333,32347830
SERC,2016-06-16,365267,364911,326818,56838390
SERC,2016-06-17,445193,388710,355053,263070240
SERC,2016-06-18,292856,311538,252931,124473105
SERC,2016-06-19,87227,58545,158677.333333333,50856585
SERC,2016-06-20,63050,105949,107692.666666667,14748840
SERC,2016-06-21,88768,158584,130688.666666667,9835665
SERC,2016-06-22,100328,127533,167901.333333333,15850290
SERC,2016-06-23,170416,217587,171647.333333333,23947425
SERC,2016-06-24,142073,169822,161965.333333333,24362730
SERC,2016-06-25,89219,98487,120531,13490475
SERC,2016-06-26,76937,93284,128481.666666667,10638225
SERC,2016-06-27,148602,193674,155748,19530150
SERC,2016-06-28,142000,180286,167491,19140480
SERC,2016-06-29,115066,128513,146669.666666667,18651720
SERC,2016-06-30,124576,131210,114377.666666667,20057505
SERC,2016-07-01,71579,83410,95600.6666666666,10154940
SERC,2016-07-02,61282,72182,80696.3333333333,8747295
SERC,2016-07-03,73298,86497,98180.3333333333,11036580
SERC,2016-07-04,111977,135862,142043,20449440
SERC,2016-07-05,165916,203770,256253.666666667,26854785
SERC,2016-07-06,298088,429129,306297,41243985
SERC,2016-07-07,227866,285992,414355.333333334,43674060
SERC,2016-07-08,443678,527945,366401.333333333,79349475
SERC,2016-07-09,369546,285267,321602.666666667,177817740
SERC,2016-07-10,154692,151596,218681.666666667,49988325
SERC,2016-07-11,180953,219182,178072.333333333,30311955
SERC,2016-07-12,141129,163439,285828,19402815
SERC,2016-07-13,399257,474863,352911.666666667,103092270
SERC,2016-07-14,469871,420433,396607.666666667,192871650
SERC,2016-07-15,309131,294527,310182.333333334,172670295
SERC,2016-07-16,195657,215587,222003.666666667,76311465
SERC,2016-07-17,128152,155897,169331.666666667,31442070
SERC,2016-07-18,107875,136511,211252.666666667,13214205
SERC,2016-07-19,287710,341350,224332.333333333,51279525
SERC,2016-07-20,187921,195136,226822.333333333,48192810
SERC,2016-07-21,107586,143981,164016,19696380
SERC,2016-07-22,131600,152931,147732,15432540
SERC,2016-07-23,117559,146284,146298.666666667,20995575
SERC,2016-07-24,115331,139681,150823.333333333,17115075
SERC,2016-07-25,146350,166505,162510.333333333,25387425
SERC,2016-07-26,134688,181345,174589,16755960
SERC,2016-07-27,157595,175917,176380.333333333,28498785
SERC,2016-07-28,143504,171879,149322,16308825
SERC,2016-07-29,88594,100170,140117.333333333,13893960
SERC,2016-07-30,118781,148303,138160,18762705
SERC,2016-07-31,130187,166007,159450.666666667,19366470
SERC,2016-08-01,132027,164042,156527.333333333,17159685
SERC,2016-08-02,110655,139533,139654,11908500
SERC,2016-08-03,98850,115387,139557.333333333,11306895
SERC,2016-08-04,132539,163752,132977.333333333,16250580
SERC,2016-08-05,95609,119793,141810.333333333,14020470
SERC,2016-08-06,110874,141886,122201.333333333,14925045
SERC,2016-08-07,90927,104925,121195.666666667,15156045
SERC,2016-08-08,87866,116776,105943.333333333,12812655
SERC,2016-08-09,76265,96129,107047.333333333,8426865
SERC,2016-08-10,86823,108237,98836.6666666666,9172215
SERC,2016-08-11,69776,92144,106685,6575895
SERC,2016-08-12,100611,119674,131533.333333334,15007995
SERC,2016-08-13,134606,182782,147020.333333333,39360285
SERC,2016-08-14,145533,138605,168966,60412335
SERC,2016-08-15,180949,185511,166344.333333333,77742300
SERC,2016-08-16,147548,174917,192242.666666666,56428935
SERC,2016-08-17,171973,216300,182625.333333333,44613300
SERC,2016-08-18,153086,156659,155162.666666667,36901935
SERC,2016-08-19,91664,92529,116621,16951710
SERC,2016-08-20,83382,100675,100968.333333333,12843615
SERC,2016-08-21,81775,109701,99148,10160490
SERC,2016-08-22,61093,87068,91059.3333333333,9412245
SERC,2016-08-23,56324,76409,85979.9999999999,5150775
SERC,2016-08-24,78315,94463,98173.6666666666,8071725
SERC,2016-08-25,82044,123649,114571.333333333,9293190
SERC,2016-08-26,100668,125602,115107.666666667,11580975
SERC,2016-08-27,80254,96072,106801.333333333,12711990
SERC,2016-08-28,77754,98730,90639.6666666667,9028395
SERC,2016-08-29,64185,77117,90687.0000000001,7417035
SERC,2016-08-30,74171,96214,87486.6666666667,8153190
SERC,2016-08-31,75698,89129,94775.3333333333,8129820
SERC,2016-09-01,78244,98983,180274,9150975
SERC,2016-09-02,263994,352710,259131.666666667,101732595
SERC,2016-09-03,291685,325702,268626.666666667,121846245
SERC,2016-09-04,99515,127468,173237.333333333,19757895
SERC,2016-09-05,49100,66542,93746.6666666666,7508895
SERC,2016-09-06,62276,87230,77247.3333333333,6875970
SERC,2016-09-07,64070,77970,87336.6666666667,7412310
SERC,2016-09-08,69524,96810,85989.0000000001,6554145
SERC,2016-09-09,42941,83187,119204,5446215
SERC,2016-09-10,131696,177615,112512.666666667,16037400
SERC,2016-09-11,76794,76736,109092,10398675
SERC,2016-09-12,59707,72925,72756,6788550
SERC,2016-09-13,56397,68607,70794.6666666667,5336685
SERC,2016-09-14,57196,70852,68541.9999999999,6513015
SERC,2016-09-15,48986,66167,77940.6666666667,5186760
SERC,2016-09-16,81453,96803,73136,8613045
SERC,2016-09-17,51573,56438,77605.6666666667,6654165
SERC,2016-09-18,63376,79576,85799.6666666668,8179560
SERC,2016-09-19,97373,121385,99401.6666666666,11255100
SERC,2016-09-20,74418,97244,107938,7259625
SERC,2016-09-21,82683,105185,106793.666666667,8886615
SERC,2016-09-22,95468,117952,91214.6666666667,9336630
SERC,2016-09-23,41035,50507,78006.3333333333,5891745
SERC,2016-09-24,53989,65560,56763.6666666666,7043865
SERC,2016-09-25,42211,54224,68223.6666666667,6182970
SERC,2016-09-26,67845,84887,72294.3333333334,7705035
SERC,2016-09-27,66181,77772,108999.333333333,8832735
SERC,2016-09-28,133755,164339,124978.333333333,15571425
SERC,2016-09-29,106592,132824,125874.666666667,16823280
SERC,2016-09-30,70005,80461,89691.6666666668,8295870
SERC,2016-10-01,48726,55790,60326.3333333333,6068730
SERC,2016-10-02,37377,44728,51875.6666666667,4711605
SERC,2016-10-03,47057,55109,57139.3333333334,3928590
SERC,2016-10-04,57053,71581,66189.6666666667,6085455
SERC,2016-10-05,60373,71879,66238.6666666667,5460720
SERC,2016-10-06,44927,55256,136154,4227045
SERC,2016-10-07,244297,281327,992438,50104230
SERC,2016-10-08,1834793,2640731,1254154.66666667,860773950
SERC,2016-10-09,1887653,840406,1315439,2095199565
SERC,2016-10-10,1119747,465180,514839,1213269915
SERC,2016-10-11,614451,238931,271301.333333333,641651220
SERC,2016-10-12,324662,109793,156731,307649700
SERC,2016-10-13,178787,121469,107927.666666667,129506295
SERC,2016-10-14,106912,92521,90578.3333333332,52775055
SERC,2016-10-15,59810,57745,66072.6666666667,22788990
SERC,2016-10-16,47567,47952,54220.6666666667,10896615
SERC,2016-10-17,49103,56965,55082.6666666667,9060630
SERC,2016-10-18,54728,60331,71425,7494465
SERC,2016-10-19,82349,96979,83477,8410275
SERC,2016-10-20,77075,93121,109677,9189630
SERC,2016-10-21,120141,138931,98891.0000000001,11730795
SERC,2016-10-22,52786,64621,84752.3333333333,7282155
SERC,2016-10-23,39770,50705,57355.3333333333,4597515
SERC,2016-10-24,49230,56740,61277.6666666667,5073375
SERC,2016-10-25,68000,76388,63745.3333333334,5254980
SERC,2016-10-26,50613,58108,62002,5617215
SERC,2016-10-27,44642,51510,49879.6666666667,5048325
SERC,2016-10-28,33972,40021,43154.6666666667,3081840
SERC,2016-10-29,36053,37933,40678.6666666667,4817085
SERC,2016-10-30,35175,44082,56681.6666666666,4495185
SERC,2016-10-31,68748,88030,60639,5878635
SERC,2016-11-01,39614,49805,69778.3333333333,5481690
SERC,2016-11-02,60929,71500,66994,5356635
SERC,2016-11-03,73754,79677,70100.3333333333,6593430
SERC,2016-11-04,46494,59124,56178.6666666667,4158495
SERC,2016-11-05,25378,29735,38759.6666666667,2876550
SERC,2016-11-06,25306,27420,41376.0000000001,1625025
SERC,2016-11-07,52021,66973,56959.6666666667,6607710
SERC,2016-11-08,57539,76486,69693.6666666667,6745455
SERC,2016-11-09,52638,65622,65439.6666666666,6895785
SERC,2016-11-10,44949,54211,51188.6666666667,5008350
SERC,2016-11-11,27289,33733,47841.6666666666,2717220
SERC,2016-11-12,48482,55581,45287.3333333334,5627730
SERC,2016-11-13,39525,46548,49060,6361905
SERC,2016-11-14,39037,45051,45834,4478220
SERC,2016-11-15,37865,45903,50332.6666666667,4572855
SERC,2016-11-16,52086,60044,50861.6666666667,5260380
SERC,2016-11-17,38473,46638,69482.3333333333,3608700
SERC,2016-11-18,86464,101765,90229.0000000001,13524900
SERC,2016-11-19,106097,122284,93671.3333333335,14522520
SERC,2016-11-20,45219,56965,79090,6481605
SERC,2016-11-21,41454,58021,53894.3333333334,5048850
SERC,2016-11-22,38820,46697,56106.6666666668,3875295
SERC,2016-11-23,52662,63602,52351,4751955
SERC,2016-11-24,41870,46754,45047.3333333333,4195485
SERC,2016-11-25,22503,24786,38729.3333333333,2484945
SERC,2016-11-26,39994,44648,38224.3333333334,4478340
SERC,2016-11-27,39224,45239,126520.333333333,3649425
SERC,2016-11-28,201486,289674,189657.666666667,33825090
SERC,2016-11-29,182512,234060,239783,49285350
SERC,2016-11-30,162320,195615,167353,37303680
SERC,2016-12-01,73228,72384,112952,18550935
SERC,2016-12-02,66036,70857,67907.0000000001,10533285
SERC,2016-12-03,51847,60480,72454.6666666667,10602450
SERC,2016-12-04,73582,86027,87877,11618745
SERC,2016-12-05,91741,117124,100580.333333333,13489680
SERC,2016-12-06,72140,98590,103038.333333334,9947940
SERC,2016-12-07,73912,93401,85135.6666666667,8054400
SERC,2016-12-08,51979,63416,68833.3333333334,5848425
SERC,2016-12-09,39762,49683,60436.3333333334,4350000
SERC,2016-12-10,55883,68210,49165.6666666667,8040840
SERC,2016-12-11,24771,29604,54357,3558960
SERC,2016-12-12,53120,65257,54330.3333333334,5099955
SERC,2016-12-13,55055,68130,66780.3333333334,5314125
SERC,2016-12-14,55392,66954,70426,6140970
SERC,2016-12-15,57972,76194,66639,6588990
SERC,2016-12-16,47563,56769,80734,4832445
SERC,2016-12-17,86416,109239,136013.666666667,11435820
SERC,2016-12-18,175388,242033,147794.666666667,35930085
SERC,2016-12-19,84773,92112,128894,11511810
SERC,2016-12-20,41482,52537,64301.6666666667,3991440
SERC,2016-12-21,38055,48256,44487,5714475
SERC,2016-12-22,26992,32668,38434.6666666667,2781705
SERC,2016-12-23,23800,34380,40837.3333333334,2516700
SERC,2016-12-24,42973,55464,55989.3333333334,6164505
SERC,2016-12-25,62525,78124,65441.6666666667,8099460
SERC,2016-12-26,50358,62737,69132,9553035
SERC,2016-12-27,58448,66535,61597.3333333333,8006475
SERC,2016-12-28,44951,55520,118434.333333333,5411625
SERC,2016-12-29,164194,233248,107912.333333333,19482720
SERC,2016-12-30,30018,34969,107172,3733800
SERC,2016-12-31,48623,53299,54148,2161020
SERC,2017-01-01,54029,74176,146118.666666667,9208980
SERC,2017-01-02,246466,310881,159542.333333333,40725585
SERC,2017-01-03,100330,93570,148146.666666667,22030875
SERC,2017-01-04,32628,39989,61474.0000000001,5723805
SERC,2017-01-05,43834,50863,58381.6666666666,3865545
SERC,2017-01-06,65136,84293,138070.666666667,6754470
SERC,2017-01-07,184847,279056,182218,48709800
SERC,2017-01-08,149940,183305,183049.666666667,28643055
SERC,2017-01-09,68213,86788,134877.666666667,10682820
SERC,2017-01-10,100966,134540,98594.3333333333,12619455
SERC,2017-01-11,62003,74455,87234,6353160
SERC,2017-01-12,43096,52707,60573,5194035
SERC,2017-01-13,45694,54557,53295.3333333334,7126770
SERC,2017-01-14,38356,52622,48927.6666666667,5311560
SERC,2017-01-15,31554,39604,44194.3333333333,3842505
SERC,2017-01-16,33211,40357,46261.6666666667,3924885
SERC,2017-01-17,48623,58824,52727.3333333333,5061795
SERC,2017-01-18,48697,59001,68413.6666666667,4669500
SERC,2017-01-19,75689,87416,67968,8057865
SERC,2017-01-20,52970,57487,109769.333333333,5680605
SERC,2017-01-21,137119,184405,174829.666666667,28372755
SERC,2017-01-22,222076,282597,212290,42635715
SERC,2017-01-23,149074,169868,175964.666666667,28394940
SERC,2017-01-24,65501,75429,97753.0000000002,9003060
SERC,2017-01-25,37907,47962,111744.333333333,3693165
SERC,2017-01-26,145882,211842,97346.3333333334,15265200
SERC,2017-01-27,32485,32235,90314.3333333334,3545760
SERC,2017-01-28,24087,26866,31408.6666666667,3097260
SERC,2017-01-29,27729,35125,41236.6666666667,3988410
SERC,2017-01-30,51535,61719,48674.3333333333,5091075
SERC,2017-01-31,40310,49179,50746,3909480
SERC,2017-02-01,34747,41340,41517.6666666666,3624615
SERC,2017-02-02,26928,34034,34403.3333333333,2806410
SERC,2017-02-03,22238,27836,30529.3333333333,2588970
SERC,2017-02-04,27955,29718,26034.3333333333,4089570
SERC,2017-02-05,19997,20549,44459,2177085
SERC,2017-02-06,71876,83110,102741,4973760
SERC,2017-02-07,159806,204564,124987.333333333,26553405
SERC,2017-02-08,83423,87288,153228.333333333,16892430
SERC,2017-02-09,132446,167833,112268.666666667,21431970
SERC,2017-02-10,72271,81685,93571.6666666667,10457325
SERC,2017-02-11,28440,31197,62973.6666666667,5505435
SERC,2017-02-12,68216,76039,57792.6666666667,6919020
SERC,2017-02-13,77134,66142,62290.6666666667,16613775
SERC,2017-02-14,38109,44691,62707.6666666666,4987830
SERC,2017-02-15,68779,77290,54464.6666666666,6762360
SERC,2017-02-16,30521,41413,55178,3953490
SERC,2017-02-17,38543,46831,43326.6666666666,4033470
SERC,2017-02-18,35913,41736,40269.3333333333,5167875
SERC,2017-02-19,27274,32241,45458,2985960
SERC,2017-02-20,50312,62397,51926.3333333334,5468040
SERC,2017-02-21,52406,61141,51854.0000000001,5123805
SERC,2017-02-22,26245,32024,49074,3260310
SERC,2017-02-23,44154,54057,43145.3333333334,3919200
SERC,2017-02-24,34917,43355,65566.6666666667,4014480
SERC,2017-02-25,88062,99288,57377.3333333333,12317790
SERC,2017-02-26,28208,29489,60251,3473235
SERC,2017-02-27,41066,51976,51171.3333333333,4894890
SERC,2017-02-28,60097,72049,283886.666666667,8424360
SERC,2017-03-01,528619,727635,300629,127967265
SERC,2017-03-02,136733,102203,293794.666666667,41455605
SERC,2017-03-03,49019,51546,70348.0000000001,9122295
SERC,2017-03-04,36764,57295,47818,5469270
SERC,2017-03-05,30298,34613,60192.3333333333,2990775
SERC,2017-03-06,79109,88669,101095.666666667,7791720
SERC,2017-03-07,157686,180005,114544.666666667,29232900
SERC,2017-03-08,61529,74960,111668.666666667,7240545
SERC,2017-03-09,65344,80041,95522.3333333333,6279480
SERC,2017-03-10,107835,131566,85380.3333333332,15763410
SERC,2017-03-11,35100,44534,76311.6666666667,4504815
SERC,2017-03-12,42083,52835,48861.3333333334,7851360
SERC,2017-03-13,42194,49215,97538.3333333333,3632880
SERC,2017-03-14,128275,190565,110583,32303895
SERC,2017-03-15,80608,91969,113355,9371820
SERC,2017-03-16,46391,57531,66457.3333333334,5341785
SERC,2017-03-17,35022,49872,54648.3333333334,4373475
SERC,2017-03-18,46229,56542,54866,6092925
SERC,2017-03-19,53372,58184,55301.3333333333,3823800
SERC,2017-03-20,43180,51178,165011.666666666,4126980
SERC,2017-03-21,354623,385673,208575,51857520
SERC,2017-03-22,314151,188874,209690.666666667,89200995
SERC,2017-03-23,49627,54525,114936,6593745
SERC,2017-03-24,83566,101409,106712.666666667,8836455
SERC,2017-03-25,113209,164204,103201.333333333,28094310
SERC,2017-03-26,37027,43991,100388.666666667,4804125
SERC,2017-03-27,80907,92971,79945.3333333332,8188005
SERC,2017-03-28,74872,102874,115222.666666667,10415025
SERC,2017-03-29,99255,149823,157473.333333333,8838390
SERC,2017-03-30,188637,219723,160087,29236950
SERC,2017-03-31,107117,110715,123195.666666667,22920660
